Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),Coil Signal" (mV),Range (mV),M. Quad. Signal (emu),M. Raw' (emu),M. Raw" (emu),Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Motor Current (amps),Motor Heatsink Temp. (C),Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3792743684.4905,97.2322044372559,25.0699806213379,-8.16336748741137E-7,9.85044703699351E-7,1,20.0100484152476,40.0298881530762,1.9986871467534,15.7200004905462,-3.42314767365675E-6,-6.55238990243368E-6,0.25,-1.01536206681614E-6,-8.00037869908713E-7,-1.0314368947012E-6,97.2506790161133,97.2506790161133,25.0653343200684,25.0746269226074,58.629173598987,20.2328072458473,9.89999989542412E-6,0,0,0,801,96.4802017211914,1,4,14,2.20184326171875,55.2297172546387,,,,,,,,,,,,,,,,
,3792744685.015,98.4751205444336,24.9677400588989,-7.89582343299827E-7,2.63426880781889E-7,1,20.0100484152476,40.0298881530762,1.9986034084079,15.7200004905462,-4.7226573615612E-6,7.83372732111141E-7,0.25,2.96946200137849E-7,-7.96173945855301E-7,2.8402921919616E-7,98.4732208251953,98.4732208251953,24.9630928039551,24.9723873138428,58.4814458088523,20.2339524800579,9.89999989542412E-6,0,0,0,801,98.559326171875,1,4,14,2.22457885742187,55.2297172546387,,,,,,,,,,,,,,,,
,3792745725.655,99.0712966918945,25.0351247787476,-4.03032963998365E-7,7.77233800834578E-8,1,20.0100484152476,40.0298881530762,1.99864449463001,15.7200004905462,-3.64906274702707E-6,6.66495484988176E-6,0.25,1.27675686431463E-6,-4.25408528559887E-7,1.27248773673048E-6,99.0928649902344,99.0928649902344,25.0281543731689,25.0420951843262,58.6283919704677,20.2336895121867,9.89999989542412E-6,0,0,0,801,98.4051132202148,1,4,14,2.21588134765625,55.2297172546387,,,,,,,,,,,,,,,,
,3792746826.173,100.012573242187,24.9328851699829,-9.18013873391608E-7,2.7534187272482E-7,1,20.0100484152476,40.0298881530762,1.9987546757157,15.7200004905462,-5.09602375935628E-6,-1.09100983166814E-6,0.25,-1.47277269838537E-8,-9.19688039636128E-7,-3.00074894188553E-8,100.032104492187,100.032104492187,24.8747940063477,24.9909763336182,58.3782708443139,20.2376733041632,9.89999989542412E-6,0,0,0,801,99.501335144043,1,4,14,2.21633911132813,55.2297172546387,,,,,,,,,,,,,,,,
,3792747926.698,101.016777038574,24.9723882675171,-7.89189193941691E-7,1.76221651126114E-7,1,20.0100484152476,40.0298881530762,1.99861833757557,15.7200004905462,-4.92159771884097E-6,1.80512361052268E-6,0.25,4.79640500726411E-7,-7.98743055074849E-7,4.6781624166023E-7,101.037178039551,101.037178039551,24.9677410125732,24.9770355224609,58.6119777715639,20.2388283536385,9.89999989542412E-6,0,0,0,801,100.46044921875,1,4,14,2.21786499023438,55.2297172546387,,,,,,,,,,,,,,,,
,3792749027.27,102.021598815918,25.021183013916,-9.94540599938028E-7,2.4245612834636E-7,1,20.0100484152476,40.0298881530762,1.99866494302797,15.7200004905462,-5.58564208951091E-6,-8.56999510972961E-7,0.25,4.18322535551345E-8,-9.97483768374242E-7,2.59888043434406E-8,102.042663574219,102.042663574219,25.0142116546631,25.0281543731689,58.5932186871023,20.2409108452061,9.89999989542412E-6,0,0,0,801,101.41569519043,1,4,14,2.21603393554687,55.2297172546387,,,,,,,,,,,,,,,,
,3792750127.801,103.025733947754,25.0165376663208,-9.99681518659797E-7,2.64235134906899E-7,1,20.0100484152476,40.0298881530762,1.99866359665206,15.7200004905462,-5.43238102665528E-6,-1.79056989458639E-6,0.25,-1.25002649542058E-7,-1.00008615408702E-6,-1.41042164628016E-7,103.048187255859,103.048187255859,25.0095672607422,25.0235080718994,58.3188670768523,20.2398578857643,9.89999989542412E-6,0,0,0,801,102.371978759766,1,4,14,2.2271728515625,55.2297172546387,,,,,,,,,,,,,,,,
,3792751228.469,104.027717590332,25.0095653533936,-9.80058580465947E-7,2.41838992167107E-7,1,20.0100484152476,40.0298881530762,1.99877045534362,15.7200004905462,-5.46722532540901E-6,-1.03905219103483E-6,0.25,5.79991092397281E-9,-9.82556376057826E-7,-9.35519866571457E-9,104.050956726074,104.050956726074,25.004919052124,25.0142116546631,58.6932671375639,20.2423177365912,9.89999989542412E-6,0,0,0,801,103.348945617676,1,4,14,2.215576171875,55.2297172546387,,,,,,,,,,,,,,,,
,3792752329.0655,105.029384613037,25.0839223861694,-8.94971696066496E-7,2.47913638416608E-7,1,20.0100484152476,40.0298881530762,1.99876686228854,15.7200004905462,-5.00795982372156E-6,-8.72160462099369E-7,0.25,1.88343318006474E-8,-8.97527083698359E-7,5.26384387069364E-9,105.05297088623,105.05297088623,25.0792751312256,25.0885696411133,58.5564821466985,20.2432334790648,9.89999989542412E-6,0,0,0,801,104.325050354004,1,4,14,2.2186279296875,55.2297172546387,,,,,,,,,,,,,,,,
,3792753429.6665,106.02815246582,24.970064163208,-6.15673664472062E-7,4.12071744327058E-7,1,20.0100484152476,40.0298881530762,1.99873969490457,15.7200004905462,-3.58810964622929E-6,1.30017831430995E-7,0.25,1.43787969423719E-7,-6.19430939641231E-7,1.3495051175603E-7,106.051536560059,106.051536560059,24.9584445953369,24.9816837310791,58.466594866987,20.2432056292944,9.89999989542412E-6,0,0,0,801,105.302635192871,1,4,14,2.21649169921875,55.2297172546387,,,,,,,,,,,,,,,,
